id	tweet	subtask_a
4433	"""@USER Είπατε συντρόφισσα """"για τόσο είσαι"""" . Αν και δεν το εκλαμβάνω ως σεξουαλική προσβολή σχετιζόμενη με την ανατομία μου, πάλι προσβλητικό είναι. Εγώ απλά και εύλογα αναρωτήθηκα γιατί αυτή η ανησυχία σε σχέση με το χειρισμό των βαριών εγκληματιών."""	NOT
9224	Όχι ρε Αννούλα κριμα #erwtasmeta	NOT
9740	Κατια μου μη φας, έχουμε κοτόσουπα #GntmGr	NOT
886	#eutixeite Το πόσο σκουπίδια είστε το ξέρουμε εδώ και καιρό αλλά σήμερα το παρατραβήξατε...ξεφτίλες...	OFF
3290	@USER Πετρα ο κωλος	OFF
2135	@USER Ξέρεις τουιταρεις κι από το κινητό, μέχρι κι ο #κουλης το ανακάλυψε, εσύ ακόμα; Αλλά για να στηρίζεις #κουλης ηλίθιος θα είσαι!	OFF
8790	"""Πρόλογος σε ομιλία ατιστεροδεξιού πρόδευτικούλη κουμουνιστοπατριώτη του κκενδσυριζοκιναλυση25. """"Κυρίες, κύριοι, πισωγλέντηδες λεσβίες ,αιμομίκτες ,παιδοβιαστές ,μπάϊ σεξουαλ,μπινέδες,κοπρολάγνοι,τρανσέξουαλ,κλειτοριδοκτομημένες,αφυλα ,εκφυλα,καλώς ήρθατε"""" ΞEXAΣA KAΠOIOYΣ;"""	OFF
8046	Δοξαζουμε την Νορα,την Ηλεκτρα αλλα να σας πω κατι,μου λειπει η Μαργκω. Τρενταρει η Νορα btw. #erwtasmeta	NOT
1762	@USER σίχαμα είσαι. Και φαίνεσαι. Το σχοινί στο οποίο περπατώ για να κάνω τη δουλειά μου μόνο από κάτω το θωρείς. Υποθέτοντας τι βλέπεις, καληνύχτα	OFF
1047	Και που θα ξεσπαω ρε φιλε τωραα; .. Δε πειραζει θς γραφω καθε μερα απο κατι #bill_xeftila #poweroflovegr	NOT
6016	Κυρία Βίκυ μην αγχώνεσαι, ξαναφερτε πίσω την Σουζάνα να αποχωρήσει και 3η φορά. #GNTMgr	NOT
9771	Φεύγει η Μαριτινα και θα χαρούμε δεύτερη αποχώρηση Σουζανας #gntmgr	NOT
988	@USER τραβα να ψηφίσεις κανα μνημόνιο με τον τσίπρα ξεφτίλα νεοδημοκράτη άχρηστο κρατικοδίαιτο λαμόγιο ντροπή του πλανήτη	OFF
4228	@USER Και συγγνώμη να πείτε πρέπει να το δούμε σε πραξεις. Όσο ρε ξεφτιλες συνεχιζετε τα παιχνιδια με τη δικαιοσύνη, χωνετε τους τσιρους σας στο δημόσιο απ την πισω πορτα λιγο πριν παρετε πουλους και αποφυλακιζετε με νόμους καθε σκουπίδι θα σας εχουμε στη φαπα (πολιτική παντα).	OFF
1148	Αν είσαι αριστερός οταν βλέπεις Ηλιόπουλος - Μπακογιάννης πας και ψηφίζεις Ηλιόπουλο. Αν κάνεις αποχή δεν είσαι αριστερός, μαλάκας είσαι.	OFF
3170	@USER Είστε μαλακές , φασίστες , σεξιστες ... Είναι κρίμα να ζείτε στην χώρα που έφερε τη δημοκρατία. Ζώα κρυμμένα πίσω από οθόνες ,πουλάνε μαγκιά. Κρίμα που δεν έχετε ζωές, σας εύχομαι να αποκτήσετε κάποτε.	OFF
9408	ΕΧΕΙ ΚΑΙ ΣΥΝΑΙΣΘΗΜΑΤΑ Η ΑΣΧΗΜΙΝΑ #GNTMgr	OFF
7226	ΕΜΙΛΥ ΚΟΛΛΙΑΝΔΡΗ ΣΕ ΛΑΤΡΕΥΩ #erwtasmeta	NOT
8834	Δε μπορω να δεχτω,οτι η πιο κανονικη σειρα,η μονη με κανονικους χαρακτηρες μετα απο χρονια,δεν κανει νουμερα((οχι οτι με επηρεαζει βεβαια).Αλλα κ το κ...καναλο,καμια προωθηση.#erwtasmeta	NOT
6800	Πάλι κλάμα; Τόσο κλάμα ουτε η Βουγιουκλάκη σε όλες τις ταινίες #GNTMgr	NOT
6620	Καλώς γίνονται οι καταγγελίες στο ΕΣΡ γιατί το πράγμα ξέφυγε, αλλά σε λίγο θα αρχίσω να πιστεύω ότι περιμένατε κάτι διαφορετικό/καλύτερο από εμετό από τον Γιώργο το Λιάγκα και την παρέα του.	NOT
6574	Λιακος και Κρουσταλλω #erwtasmeta	NOT
2036	@USER επειδη προφανος εχω μεγαλυτερες εμπηριες απο σενα διαβασε αυτο και ισως καταλαβεις, βαζω το ισως ,γιατι εισαι αν μ επιτρεπεις ξεροκεφαλη τιποτα δεν μενει ποτε στασημο και προχωραει ! το αρθρο πριν 22 ωρες με τα σηματα ΝΔ Πασοκ	NOT
8513	Αα ρε Κατια, λίγο τα λόγια και τον τρόπο σου να προσεχες δε θα ειχες αντίπαλο εκει μέσα... Μοντελο.‍️ #GNTMgr	NOT
2923	@USER Από τα πολλά ψέματα τελικά έκανες πλύση εγκεφάλου τον εαυτό σου, είσαι για λύπηση.	NOT
1034	@USER ΓΑΜΙΕΣΤΕ!	OFF
2110	Αυτοι της ΝΔ για την δική τους την σύνταξη γιατί δεν ανησυχούν; Επίσης, γιατί δεν ρυθμίζουν τις οφειλές του κόμματος τους με δόσεις; #χαζηξανθιά #αποριεσμεσημεριου #ΝΔ_ξεφτιλες	NOT
8991	ΠΈΘΑΝΕ; #GNTMGR	NOT
3466	@USER Απλά είσαι φαντασμένη και μπορεί να το καταλάβει κανείς από το Instagram σου.χαλάρωσε γιατί από Δευτέρα δεν θα έχεις δουλίτσα	NOT
4996	Το μηνυματακι χρήσιμο #not #gntmgr	NOT
491	Φήμες λένε ότι οι βουλευτές του ΣΥΡΙΖΑ θα κουρευτούν έτσι για να δηλώσουν την συστράτευσή τους στον νυν υπέρ πάντων αγώνα με τον πρωθυπουργό Αλιέξη #ερχεται_ΠΟΥΤΣΑ	NOT
8121	#GNTMgr τι μ@@@USER βλέπουμε ρε φίλε τόση ωρα	OFF
1133	Ξυπνάς με όρεξη - σου γαμιέται η μέρα. Νόμος	OFF
10177	Η πιο σπαωνευρα #gntmgr	NOT
4919	Το πιο αληθινο ζευγαρι της Ελλας ευγε! #kalytera	NOT
3685	@USER Δεν κοιτάτε τα χάλια σας, με τον κουλή, είσαι πολύ κωλόπαιδο	OFF
9141	#kalomesimeraki έλα μωρέ, συγκινήθηκε.	NOT
4904	Η πουτάνα πουτανιές στην πουτάνα.Μου ήρθε ξεβράκωτη στο dm για να μου πει ένα γεια,όχι δεν ψάχνει για βίζιτα,μπείτε στο προφίλ της να δείτε πόσες γυρίζουν τσόντα και παρακαλάνε για βίζιτα,θα δείτε πολύ τσόντα.	OFF
6723	Χαρατζούκο είχα συμμαθητή.. #gntmgr	NOT
8553	"""η """"στ'αρχίδια μας"""" είδηση της ημέρας."""	OFF
4574	@USER Συριζομπητ ποιητης και ντιπ για ντιπ μαλακας...	OFF
7900	Θα φωτογραφηθούν ή θα μαγειρέψουν; #GNTMgr	NOT
10090	@USER Στην επιμονή μου να δικαιολογήσετε την απόλυτη θέση σας μου απαντήσατε προσβλητικά εσείς πρώτος. Κατά τα λοιπά, εγώ θα πρέπει να τα παραβλέψω αυτά, εγώ είμαι αλαζονική κτλ. γιατί έτσι γουστάρει η εγωπάθειά σας. Στη μαμά σας ή στη γυναίκα σας αυτά. Από μένα είναι όχι.	NOT
9336	Η γυναίκα του έμεινε χοιρα	NOT
6142	Σουζάνα πρόσεχε. Δεν θέλεις να θυμάμαι ποια είσαι #gntmgr	OFF
3933	@USER Εγώ εύχομαι να χεις δίκιο όμως πολλές κινήσεις του Μητσοτάκη δε μαρεσαν ειδικά στο κομμάτι της εθνικής θωράκισης που χρειάζεται η χώρα όσον αφορά τους μετανάστες κ την υποχωριτικοτητα. Πιστεύω όμως σε άλλα πρόσωπα της ΝΔ. Το κακό είναι πως δεν υπάρχει άλλος χρόνος η Ελλάδα σβήνει	NOT
7233	#GNTMgr Η Βίκυ Καγιά “διδάσκει” τα κορίτσια και “τ...	NOT
5925	Τι απίστευτο προμόσιον στους Βαρθακούρηδες #kalytera	NOT
6562	#gntmgr ΕΠΟΜΕΝΟΣ !	NOT
8958	Ελεγα κ εγω δεν θα εχει κλαμμα; #xfactorgr	NOT
889	"""@USER Φτάσαμε στο σημείο να λέμε στον άλλο.... """"έλα ρε συ μην είσαι τόσο (Ψαριανός)...."""""""	NOT
3511	@USER Ντροπή σου, ειλικρινά ντροπή σου. Σε λυπάμαι σαν άνθρωπος πρέπει να είσαι πολύ δυστυχισμένο πλάσμα	NOT
3832	είμαστε τόooσο μαλάκες ψηφοφόροι που τελικά δεν τιμωρησαμε κανένα Έλληνα ευρωβουλευτή για την προδοτική ψήφο τους στο Directive on Copyright in the Digital Single Market #article_13 #ηρθε_και_ηταν_μεγαλη #ευρωεκλογές2019 #εκλογες2019 #EUelections2019	OFF
3645	@USER Όλα τα πρώτα είσαι εσύ Κυριάκο;Η αλήθεια,ο πατριωτισμός,και η ανάπτυξη;Που εισουν τόσο καιρό και μας είχες αφήσει στην τύχη μας;	NOT
7427	Ελευθερία ‍️ Καγιά Ασημίνα #gntmgr	NOT
10091	Καντε δεξιο κομμα σοβαρο, γιατι θα αναγκαστουμε να ψηφισουμε τελοπον μαλακες	OFF
7617	Άννα Μαρία μη φοβάσαι και προχώρα #GNTMgr	NOT
509	@USER Δουλα:καλα εισαι ηλιθιος!	OFF
4640	@USER Με λίγα λόγια η εκάστοτε κυβέρνηση θα πρεπει να επεμβαίνει - παρεμβαίνει στην δικαιοσύνη....Χούντα δηλ! Σ'ωραιος... Και μιλάμε για το δικαστικό,το οποίο είναι ότι ΠΙΟ Βρώμικο και σάπιο υπάρχει στην Ελλάδα.. Το ξέρει πλέον μέχρι και ο τελευταίος κάτοικος αυτής της ΜΠΑΝΑΝΙΑΣ!	NOT
568	Δεν κατάλαβα πως θα περάσουν τρεις μέρες #MasterChefGR_Xeftiles	NOT
2306	Πάρε φόρα. #ερχεται_ΠΟΥΤΣΑ #ερχεται_ΚΑΡΑΠΟΥΤΣΑ #ερχεται_ΒΟΙΔΟΠΟΥΤΣΑ_Νο2	NOT
7840	Μια σκυλα εφυγε κ μια σκυλα ηρθε γαμωτο #gntmgr	OFF
4186	Ενημερωμένη η Ναταλία, αντε καλέ που νίκησε η Σπυριδούλα, μην τρελαθούμε #giatinparea	NOT
6087	Αυτη μ αρεσει.#TheVoiceGR	NOT
391	Για δημοτική σύμβουλο στον Πειραιά μια χαρά τη βρίσκω πάντως #shoppingstar	NOT
864	Οποία πάει για δημοτική σύμβουλος με τζιν θα την πούνε και παρακατιανη μετά το #shoppingstar	NOT
9165	Η Καγια κάθε φορά που βλέπει φωτογραφία από τη Σουζανα #gntmgr #gntm	NOT
9131	#kalytera Οι Καρκίνοι γυναίκες είστε τα καλύτερα..τα πιο γλυκά κι ευαίσθητα..σπασαρχίδικα κορίτσια..! Γαμώ τη γκρίνια σας μέσα....	OFF
4064	Στην Ελλάδα φθάνουν οι πλείστοι μετανάστες	NOT
7152	Μπούλινγκ στο τίμιο σπίτι του GNTM. Τι είναι αυτά που λέτε #gntmgr	NOT
